Seller Platform,Seller SKU,Manufacture Name,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page URL,Attachment,Image URL
Implant Direct,825710U,Implant Direct,825710U,simplyLegacy2™ 5.7mmDx10mmL SBM: 5.7mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length10mmL ConnectionInternal Hex Platform DiameterGold / 5.7mmD Implant Platform / DiameterGold / 5.7mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-5-7mmdx10mml-sbm-5-7mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/825710u_1_2.png
Implant Direct,825713U,Implant Direct,825713U,simplyLegacy2™ 5.7mmDx13mmL SBM: 5.7mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length13mmL ConnectionInternal Hex Platform DiameterGold / 5.7mmD Implant Platform / DiameterGold / 5.7mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-5-7mmdx13mml-sbm-5-7mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/825713u_1_2.png
Implant Direct,823711U,Implant Direct,823711U,simplyLegacy2™ 3.7mmDx11.5mmL SBM: 3.5mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length11.5mmL ConnectionInternal Hex Platform DiameterGreen / 3.5mmD Implant Platform / DiameterGreen / 3.7mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-3-7mmdx11-5mml-sbm-3-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/823711u_1_2.png
Implant Direct,823713U,Implant Direct,823713U,simplyLegacy2™ 3.7mmDx13mmL SBM: 3.5mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length13mmL ConnectionInternal Hex Platform DiameterGreen / 3.5mmD Implant Platform / DiameterGreen / 3.7mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-3-7mmdx13mml-sbm-3-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/823713u_1_2.png
Implant Direct,825216U,Implant Direct,825216U,simplyLegacy2™ 5.2mmDx16mmL SBM: 4.5mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length16mmL ConnectionInternal Hex Platform DiameterPurple / 4.5mmD Implant Platform / DiameterPurple / 5.2mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-5-2mmdx16mml-sbm-4-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/825216u_1_2.png
Implant Direct,603516,Implant Direct,603516,RePlant 3.5mmDx16mmL SBM: 3.5mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length16mmL ConnectionTrilobe Platform DiameterPurple / 3.5mmD Implant Platform / DiameterPurple / 3.5mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-replant-3-5mmdx16mml-sbm-3-5mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/603516_1_2.png
Implant Direct,603510,Implant Direct,603510,RePlant 3.5mmDx10mmL SBM: 3.5mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length10mmL ConnectionTrilobe Platform DiameterPurple / 3.5mmD Implant Platform / DiameterPurple / 3.5mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-replant-3-5mmdx10mml-sbm-3-5mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/603510_1_2.png
Implant Direct,603511,Implant Direct,603511,RePlant 3.5mmDx11.5mmL SBM: 3.5mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length11.5mmL ConnectionTrilobe Platform DiameterPurple / 3.5mmD Implant Platform / DiameterPurple / 3.5mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/replant-3-5mmdx11-5mml-sbm-3-5mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/603511_1_2.png
Implant Direct,605011,Implant Direct,605011,RePlant 5.0mmDx11.5mmL SBM: 5.0mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length11.5mmL ConnectionTrilobe Platform DiameterBlue / 5.0mmD Implant Platform / DiameterBlue / 5.0mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/replant-5-0mmdx11-5mml-sbm-5-0mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/605011_1_2.png
Implant Direct,605013,Implant Direct,605013,RePlant 5.0mmDx13mmL SBM: 5.0mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length13mmL ConnectionTrilobe Platform DiameterBlue / 5.0mmD Implant Platform / DiameterBlue / 5.0mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-replant-5-0mmdx13mml-sbm-5-0mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/605013_1_2.png
Implant Direct,606010,Implant Direct,606010,RePlant 6.0mmDx10mmL SBM: 6.0mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length10mmL ConnectionTrilobe Platform DiameterGreen / 6.0mmD Implant Platform / DiameterGreen / 6.0mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-replant-6-0mmdx10mml-sbm-6-0mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/606010_1_2.png
Implant Direct,603513,Implant Direct,603513,RePlant 3.5mmDx13mmL SBM: 3.5mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length13mmL ConnectionTrilobe Platform DiameterPurple / 3.5mmD Implant Platform / DiameterPurple / 3.5mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-replant-3-5mmdx13mml-sbm-3-5mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/603513_1_2.png
Implant Direct,824708U,Implant Direct,824708U,simplyLegacy2™ 4.7mmDx8mmL SBM: 4.5mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length8mmL ConnectionInternal Hex Platform DiameterPurple / 4.5mmD Implant Platform / DiameterPurple / 4.7mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-4-7mmdx8mml-sbm-4-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/824708u_1_2.png
Implant Direct,853706U,Implant Direct,853706U,simplyLegacy3™ 3.7mmDx6mmL SBM: 3.5mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy3 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy3™ Implant System
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Double-lead buttress threads for improved insertion & initial stability, quadruple-lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar or for one or two-stage surgery
• Color-coded carrier usable as a closed-tray transfer and/or final full-contour abutment
• Two self-tapping grooves, extending halfway up implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture- mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surface: SBM (Soluble Blast Media)
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 /11.5 /13 / 16mm. Even taper with two cutting grooves halfway up implant
• Implant Threads: Micro-threads with double-lead, progressively deeper buttress threadsMore Information Length6.0mmL ConnectionInternal Hex Platform DiameterGreen / 3.5mmD Implant Platform / DiameterPurple / 3.3mmD SystemsimplyLegacy3 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy3tm-3-7mmdx6mml-sbm-3-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/853706u_1_2.png
Implant Direct,823208U,Implant Direct,823208U,simplyLegacy2™ 3.2mmDx8mmL SBM: 3.0mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion. 
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length8mmL ConnectionInternal Hex Platform DiameterBlue / 3.0mmD Implant Platform / DiameterBlue / 3.2mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-3-2mmdx8mml-sbm-3-0mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/823208u_1_2.png
Implant Direct,824208U,Implant Direct,824208U,simplyLegacy2™ 4.2mmDx8mmL SBM: 3.5mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length8mmL ConnectionInternal Hex Platform DiameterGreen / 3.5mmD Implant Platform / DiameterGreen / 4.2mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-4-2mmdx8mml-sbm-3-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/824208u_1_2.png
Implant Direct,823213U,Implant Direct,823213U,simplyLegacy2™ 3.2mmDx13mmL SBM: 3.0mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length13mmL ConnectionInternal Hex Platform DiameterBlue / 3.0mmD Implant Platform / DiameterBlue / 3.2mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-3-2mmdx13mml-sbm-3-0mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/823213u_1_2.png
Implant Direct,824206U,Implant Direct,824206U,simplyLegacy2™ 4.2mmDx6mmL SBM: 3.5mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length6.0mmL ConnectionInternal Hex Platform DiameterGreen / 3.5mmD Implant Platform / DiameterGreen / 4.2mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-4-2mmdx6mml-sbm-3-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/824206u_1_2.png
Implant Direct,824216U,Implant Direct,824216U,simplyLegacy2™ 4.2mmDx16mmL SBM: 3.5mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length16mmL ConnectionInternal Hex Platform DiameterGreen / 3.5mmD Implant Platform / DiameterGreen / 4.2mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-4-2mmdx16mml-sbm-3-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/824216u_1_2.png
