Seller Platform,Seller SKU,Manufacture Name,Manufacture Code,Product Title,Description,Packaging,Qty,Category,Subcategory,Product Page URL,Attachment URL,Image URL
Centrixdental, 360014,Centrixdental, 360014,3.n.One-35 Assorted Trays (10A / 15P / 10Q) ($59.99) REF 360014,"Unique undercut ridges lock impression materials in placeHigh rigidity with non-tear, flexible webbing ensures maximum accuracyThree different shapes to meet all applications",,,impressioning,,https://www.centrixdental.com/3none-impression-trays.html,,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/3/n/3nonetrays_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/3/n/3nonetrays_1_1.png"
Centrixdental, 360013,Centrixdental, 360013,3.n.One-35 Quadrant Trays ($59.99) REF 360013,"Unique undercut ridges lock impression materials in placeHigh rigidity with non-tear, flexible webbing ensures maximum accuracyThree different shapes to meet all applications",,,impressioning,,https://www.centrixdental.com/3none-impression-trays.html,,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/3/n/3nonetrays_1_2.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/3/n/3nonetrays_1_2.png"
Centrixdental, 360016,Centrixdental, 360016,Access Impression Materials-Access HEAVY® ($45.99) REF 360016,"Accurate, dimensionally stable impressions are the critical requirement for well-fitting restorations. That’s why Centrix Access Impression materials feature no-compromise VPS formulas that ensure you of successful results, time after time. Trust Access Impression materials to deliver exacting performance in all crown and bridge cases. Choose from our complete line of ADA-standard viscosities and impression accessories, which are patient-friendly, odor-free and taste-free. Made in the USA.Access GOLD® low viscosity wash material, syringes easily into sulcus and around prep through Access® Impression tips. High contrast color makes it easy to see margins and verify all margins have been captured.Access MONOPHASE® is a non-slumping, medium body tray material for one-step, impressioning techniques. It remains in place while loading into both sides of dual arch trays and helps stabilize the tray, preventing distortion and rebound. Syringeable through Access® Impression tips. Contains hydrophilic additives for higher accuracy and low contact angle.Access HEAVY® is a non-slumping, heavy body tray material. It remains in place while loading both sides of dual arch trays; stabilizes tray and prevents distortion and rebound.Access Impression Materials Setting TimesProductGOLDMONOPHASEHEAVYPUTTYColorGoldPurplePinkWhite/BlueTechniqueWash, Syringe InjectionTray, One StepTrayTrayMixing TimeAutoAutoAuto:30Working Time1:302:002:002:00Total Set Time4:154:154:154:15Access MONOPHASE and Access HEAVY Kits include 2 x 50 mL S-50 cartridges plus 6 SuperMixer™ Mixing Nozzles – Teal HubAccess GOLD Kit includes 2 x 50 mL S-50 cartridges, 6 SuperMixer™ Mixing Nozzles – Teal Hub, and 6 x 18 ga Access® AutoMix Yellow Needle Tips",,,impressioning,,https://www.centrixdental.com/access-impression-materials.html,,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/access-impression-materials_1.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/access-impression-materials_1.jpg"
Centrixdental, 360017,Centrixdental, 360017,Access Impression Materials-Access MONOPHASE® ($45.99) REF 360017,"Accurate, dimensionally stable impressions are the critical requirement for well-fitting restorations. That’s why Centrix Access Impression materials feature no-compromise VPS formulas that ensure you of successful results, time after time. Trust Access Impression materials to deliver exacting performance in all crown and bridge cases. Choose from our complete line of ADA-standard viscosities and impression accessories, which are patient-friendly, odor-free and taste-free. Made in the USA.Access GOLD® low viscosity wash material, syringes easily into sulcus and around prep through Access® Impression tips. High contrast color makes it easy to see margins and verify all margins have been captured.Access MONOPHASE® is a non-slumping, medium body tray material for one-step, impressioning techniques. It remains in place while loading into both sides of dual arch trays and helps stabilize the tray, preventing distortion and rebound. Syringeable through Access® Impression tips. Contains hydrophilic additives for higher accuracy and low contact angle.Access HEAVY® is a non-slumping, heavy body tray material. It remains in place while loading both sides of dual arch trays; stabilizes tray and prevents distortion and rebound.Access Impression Materials Setting TimesProductGOLDMONOPHASEHEAVYPUTTYColorGoldPurplePinkWhite/BlueTechniqueWash, Syringe InjectionTray, One StepTrayTrayMixing TimeAutoAutoAuto:30Working Time1:302:002:002:00Total Set Time4:154:154:154:15Access MONOPHASE and Access HEAVY Kits include 2 x 50 mL S-50 cartridges plus 6 SuperMixer™ Mixing Nozzles – Teal HubAccess GOLD Kit includes 2 x 50 mL S-50 cartridges, 6 SuperMixer™ Mixing Nozzles – Teal Hub, and 6 x 18 ga Access® AutoMix Yellow Needle Tips",,,impressioning,,https://www.centrixdental.com/access-impression-materials.html,,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/access-impression-materials_1_1.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/access-impression-materials_1_1.jpg"
Centrixdental,310285,Centrixdental,310285,NoCord,"Centrix’s NoCord™ VPS System Refill Kit is an all-in-one system that retracts the gingiva, controls bleeding and takes a clear final impression. It is designed specifically for the wash and tray technique and eliminate the time and costs of packaging cord (or clay) and applying hemostatic agents.Similar to the NoCord™ VPS Introductory Kit, it is a larger refill system kit containing 6 to 1 ratio of impressioning materials.Kit includes:NoCord Wash Material (6 x 50mL)NoCord MegaBody Tray Material (12 x 50mL)SuperMixer™ Mixing Tip, 12 Teal Hubs (use with tray materials)SuperMixer Mixing Tip, 12 Yellow Hubs with 18 gauge green hub stainless steel tip (use with wash materials)3.n.One™ Impression Trays Sampler (2 anterior, 2 posterior and 2 quadrant dual arch trays)Clinical Case Video",,1,impressioning,,https://www.centrixdental.com/nocord-vps-system-intro-kit.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/NoCord.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/n/o/nocordvps_systemrefill_kit_wburst_1.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/n/o/nocord-nokidding_nocordvps_cordless-impressioning-system.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/n/o/nocord-vps-dentistry-today-top-innovative-products-2019_2.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/d/p/dps_recommended_nocordvps_1.png"
Centrixdental, 390010,Centrixdental, 390010,"ProxiDiscs-Diamond 1-sided, 4 pk ($95.99) REF 390010","Easier, Safer Contact ManagementProxiDiscs are stainless-steel proximal separator discs that help create space by adjusting tight contacts and by breaking through set cement, or by removing excess materials from interproximal areas. The smooth, round disc easily rolls through tight spaces. ProxiDiscs do not have serrated edges (“saw blades”) to protect enamel and tooth surfaces from the damage of a sawing action.Diamond ProxiDiscs have a fine diamond-coating on one side and are smooth on the other. After breaking through cement it can quickly remove excess material while protecting enamel on the adjacent tooth. Diamond ProxiDiscs also enable easier placement of matrix bands.Smooth ProxiDiscs are used to break contacts or to settle teeth when no removal of cement or enamel is desired. The thin, smooth disc easily slides between teeth.ProxiDiscs are so easy to use. Using a firm rocking motion, simply roll the ProxiDisc through the contact area with pressure to gently remove excess material trapped in interproximal area without damaging the restoration or enamel on both teeth.Unique design. Diamond-coating. Easy to use. Autoclavable. Centrix makes finishing and polishing easier.",,,finishing-and-polishing,,https://www.centrixdental.com/catalog/product/view/id/44/category/10/,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/ProxiDisc.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/d/i/diamond-coated-proxidisc_single_copy_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/d/i/diamond-coated-proxidisc_single_copy_1.png"
Centrixdental, 310060,Centrixdental, 310060,Tempit-Tempit ($79.99) REF 310060,"Just as permanent restorations demand specific materials for different needs, temporary restorations also have different requirements, demanding the right material for each case.Centrix offers four specific and proven temporary filling material formulas, providing optimal results in any clinical situation. Each Tempit product is packaged in pre-filled unit-dose tips so it can be delivered precisely and perfectly every time, directly into the prep using any Centrix C/R Gun.Select the right Tempit formula for each case, snap the tip into the gun and simply inject into the prep. This unique delivery system requires no mixing, spatulation or messy placement. Tempit saves time, reduces waste and provides the right filling material for each patient’s need and every temporary application.Tempit®Moisture-Activated Temporary Filling and Sealing MaterialIdeal for endo access openings and short-term temporariesMoisture-activated, sets in 5 minutes or lessExpands slightly when set, seals out microleakage and bacterial ingressContains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of TempitTempit®-EMoisture-Activated Temporary Filling and Sealing Material with EugenolPalliative eugenol formulation for temporary filling use, especially in cases of reversible pulpal inflammation.Anti-inflammatory and local anesthetic effects help facilitate pulpal healing.Moisture activated, sets in five minutes.Expands slightly when set to seal out microleakage and bacterial ingress.Contains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of Tempit-ETempit® L/CLight-Activated, Flexible Temporary Restorative MaterialSets firm yet flexiblePerfect for indirect restorations, inlays/onlaysSeals implant screw access openingsEasily removed with an explorer without damaging the margins, no bur requiredLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredCan be used to cover sharp orthodontic bracketsContains: 30 x .25g prefilled tips of Tempit L/CTempit® Ultra-FLight-Activated, Rigid Longer-term Temporary Restorative Material with FluoridePerfect for longer-term temporariesHigh compressive strength for bruxersIdeal for tooth-colored restorations in deciduous teethRigid, harder-wearing material, non-eugenol formula with fluoride releaseLess solubility than reinforced ZOE intermediate restorative materialLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredContains: 30 x .20g prefilled tips of Tempit Ultra-FTempit® EssentialsFour Products in One KitFour proven temporary filling and sealing materials for every temporary clinical case.Contains: 5 x .35g prefilled tips of Tempit, 5 x .35g prefilled tips of Tempit-E, 5 x .25g prefilled tips of Tempit L/C, 5 x .20g prefilled tips of Tempit Ultra-F",,,temporization,,https://www.centrixdental.com/tempit-family.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Tempit.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_5.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_5.jpg"
Centrixdental, 310031,Centrixdental, 310031,Tempit-Tempit-E ($79.99) REF 310031,"Just as permanent restorations demand specific materials for different needs, temporary restorations also have different requirements, demanding the right material for each case.Centrix offers four specific and proven temporary filling material formulas, providing optimal results in any clinical situation. Each Tempit product is packaged in pre-filled unit-dose tips so it can be delivered precisely and perfectly every time, directly into the prep using any Centrix C/R Gun.Select the right Tempit formula for each case, snap the tip into the gun and simply inject into the prep. This unique delivery system requires no mixing, spatulation or messy placement. Tempit saves time, reduces waste and provides the right filling material for each patient’s need and every temporary application.Tempit®Moisture-Activated Temporary Filling and Sealing MaterialIdeal for endo access openings and short-term temporariesMoisture-activated, sets in 5 minutes or lessExpands slightly when set, seals out microleakage and bacterial ingressContains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of TempitTempit®-EMoisture-Activated Temporary Filling and Sealing Material with EugenolPalliative eugenol formulation for temporary filling use, especially in cases of reversible pulpal inflammation.Anti-inflammatory and local anesthetic effects help facilitate pulpal healing.Moisture activated, sets in five minutes.Expands slightly when set to seal out microleakage and bacterial ingress.Contains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of Tempit-ETempit® L/CLight-Activated, Flexible Temporary Restorative MaterialSets firm yet flexiblePerfect for indirect restorations, inlays/onlaysSeals implant screw access openingsEasily removed with an explorer without damaging the margins, no bur requiredLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredCan be used to cover sharp orthodontic bracketsContains: 30 x .25g prefilled tips of Tempit L/CTempit® Ultra-FLight-Activated, Rigid Longer-term Temporary Restorative Material with FluoridePerfect for longer-term temporariesHigh compressive strength for bruxersIdeal for tooth-colored restorations in deciduous teethRigid, harder-wearing material, non-eugenol formula with fluoride releaseLess solubility than reinforced ZOE intermediate restorative materialLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredContains: 30 x .20g prefilled tips of Tempit Ultra-FTempit® EssentialsFour Products in One KitFour proven temporary filling and sealing materials for every temporary clinical case.Contains: 5 x .35g prefilled tips of Tempit, 5 x .35g prefilled tips of Tempit-E, 5 x .25g prefilled tips of Tempit L/C, 5 x .20g prefilled tips of Tempit Ultra-F",,,temporization,,https://www.centrixdental.com/tempit-family.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Tempit.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_4.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_4.jpg"
Centrixdental, 310063,Centrixdental, 310063,Tempit-Tempit L/C ($112.99) REF 310063,"Just as permanent restorations demand specific materials for different needs, temporary restorations also have different requirements, demanding the right material for each case.Centrix offers four specific and proven temporary filling material formulas, providing optimal results in any clinical situation. Each Tempit product is packaged in pre-filled unit-dose tips so it can be delivered precisely and perfectly every time, directly into the prep using any Centrix C/R Gun.Select the right Tempit formula for each case, snap the tip into the gun and simply inject into the prep. This unique delivery system requires no mixing, spatulation or messy placement. Tempit saves time, reduces waste and provides the right filling material for each patient’s need and every temporary application.Tempit®Moisture-Activated Temporary Filling and Sealing MaterialIdeal for endo access openings and short-term temporariesMoisture-activated, sets in 5 minutes or lessExpands slightly when set, seals out microleakage and bacterial ingressContains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of TempitTempit®-EMoisture-Activated Temporary Filling and Sealing Material with EugenolPalliative eugenol formulation for temporary filling use, especially in cases of reversible pulpal inflammation.Anti-inflammatory and local anesthetic effects help facilitate pulpal healing.Moisture activated, sets in five minutes.Expands slightly when set to seal out microleakage and bacterial ingress.Contains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of Tempit-ETempit® L/CLight-Activated, Flexible Temporary Restorative MaterialSets firm yet flexiblePerfect for indirect restorations, inlays/onlaysSeals implant screw access openingsEasily removed with an explorer without damaging the margins, no bur requiredLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredCan be used to cover sharp orthodontic bracketsContains: 30 x .25g prefilled tips of Tempit L/CTempit® Ultra-FLight-Activated, Rigid Longer-term Temporary Restorative Material with FluoridePerfect for longer-term temporariesHigh compressive strength for bruxersIdeal for tooth-colored restorations in deciduous teethRigid, harder-wearing material, non-eugenol formula with fluoride releaseLess solubility than reinforced ZOE intermediate restorative materialLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredContains: 30 x .20g prefilled tips of Tempit Ultra-FTempit® EssentialsFour Products in One KitFour proven temporary filling and sealing materials for every temporary clinical case.Contains: 5 x .35g prefilled tips of Tempit, 5 x .35g prefilled tips of Tempit-E, 5 x .25g prefilled tips of Tempit L/C, 5 x .20g prefilled tips of Tempit Ultra-F",,,temporization,,https://www.centrixdental.com/tempit-family.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Tempit.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_3.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_3.jpg"
Centrixdental, 310065,Centrixdental, 310065,Tempit-Tempit Ultra ($112.99) REF 310065,"Just as permanent restorations demand specific materials for different needs, temporary restorations also have different requirements, demanding the right material for each case.Centrix offers four specific and proven temporary filling material formulas, providing optimal results in any clinical situation. Each Tempit product is packaged in pre-filled unit-dose tips so it can be delivered precisely and perfectly every time, directly into the prep using any Centrix C/R Gun.Select the right Tempit formula for each case, snap the tip into the gun and simply inject into the prep. This unique delivery system requires no mixing, spatulation or messy placement. Tempit saves time, reduces waste and provides the right filling material for each patient’s need and every temporary application.Tempit®Moisture-Activated Temporary Filling and Sealing MaterialIdeal for endo access openings and short-term temporariesMoisture-activated, sets in 5 minutes or lessExpands slightly when set, seals out microleakage and bacterial ingressContains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of TempitTempit®-EMoisture-Activated Temporary Filling and Sealing Material with EugenolPalliative eugenol formulation for temporary filling use, especially in cases of reversible pulpal inflammation.Anti-inflammatory and local anesthetic effects help facilitate pulpal healing.Moisture activated, sets in five minutes.Expands slightly when set to seal out microleakage and bacterial ingress.Contains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of Tempit-ETempit® L/CLight-Activated, Flexible Temporary Restorative MaterialSets firm yet flexiblePerfect for indirect restorations, inlays/onlaysSeals implant screw access openingsEasily removed with an explorer without damaging the margins, no bur requiredLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredCan be used to cover sharp orthodontic bracketsContains: 30 x .25g prefilled tips of Tempit L/CTempit® Ultra-FLight-Activated, Rigid Longer-term Temporary Restorative Material with FluoridePerfect for longer-term temporariesHigh compressive strength for bruxersIdeal for tooth-colored restorations in deciduous teethRigid, harder-wearing material, non-eugenol formula with fluoride releaseLess solubility than reinforced ZOE intermediate restorative materialLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredContains: 30 x .20g prefilled tips of Tempit Ultra-FTempit® EssentialsFour Products in One KitFour proven temporary filling and sealing materials for every temporary clinical case.Contains: 5 x .35g prefilled tips of Tempit, 5 x .35g prefilled tips of Tempit-E, 5 x .25g prefilled tips of Tempit L/C, 5 x .20g prefilled tips of Tempit Ultra-F",,,temporization,,https://www.centrixdental.com/tempit-family.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Tempit.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_2.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_2.jpg"
Centrixdental, 310064,Centrixdental, 310064,Tempit-Tempit Ultra-F ($112.99) REF 310064,"Just as permanent restorations demand specific materials for different needs, temporary restorations also have different requirements, demanding the right material for each case.Centrix offers four specific and proven temporary filling material formulas, providing optimal results in any clinical situation. Each Tempit product is packaged in pre-filled unit-dose tips so it can be delivered precisely and perfectly every time, directly into the prep using any Centrix C/R Gun.Select the right Tempit formula for each case, snap the tip into the gun and simply inject into the prep. This unique delivery system requires no mixing, spatulation or messy placement. Tempit saves time, reduces waste and provides the right filling material for each patient’s need and every temporary application.Tempit®Moisture-Activated Temporary Filling and Sealing MaterialIdeal for endo access openings and short-term temporariesMoisture-activated, sets in 5 minutes or lessExpands slightly when set, seals out microleakage and bacterial ingressContains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of TempitTempit®-EMoisture-Activated Temporary Filling and Sealing Material with EugenolPalliative eugenol formulation for temporary filling use, especially in cases of reversible pulpal inflammation.Anti-inflammatory and local anesthetic effects help facilitate pulpal healing.Moisture activated, sets in five minutes.Expands slightly when set to seal out microleakage and bacterial ingress.Contains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of Tempit-ETempit® L/CLight-Activated, Flexible Temporary Restorative MaterialSets firm yet flexiblePerfect for indirect restorations, inlays/onlaysSeals implant screw access openingsEasily removed with an explorer without damaging the margins, no bur requiredLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredCan be used to cover sharp orthodontic bracketsContains: 30 x .25g prefilled tips of Tempit L/CTempit® Ultra-FLight-Activated, Rigid Longer-term Temporary Restorative Material with FluoridePerfect for longer-term temporariesHigh compressive strength for bruxersIdeal for tooth-colored restorations in deciduous teethRigid, harder-wearing material, non-eugenol formula with fluoride releaseLess solubility than reinforced ZOE intermediate restorative materialLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredContains: 30 x .20g prefilled tips of Tempit Ultra-FTempit® EssentialsFour Products in One KitFour proven temporary filling and sealing materials for every temporary clinical case.Contains: 5 x .35g prefilled tips of Tempit, 5 x .35g prefilled tips of Tempit-E, 5 x .25g prefilled tips of Tempit L/C, 5 x .20g prefilled tips of Tempit Ultra-F",,,temporization,,https://www.centrixdental.com/tempit-family.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Tempit.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit.jpg"
Centrixdental,310060-1,Centrixdental,310060-1,Tempit®,"Tempit prefilled tips let you inject direct-to-the-prep. No more messy spatulation, squeeze tubes or cross-contaminating jars.Ideal for endo access openings and short-term temporariesMoisture-activated, sets in 5 minutes or lessExpands slightly when set, seals out microleakage and bacterial ingressContains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of Tempit",,1,endodontic,,https://www.centrixdental.com/tempit.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/TempitEssentials.pdf,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/t/e/tempit.jpg
Centrixdental,910630,Centrixdental,910630,MiniMix Nozzles,"Our most-popular delivery format, the MiniMix unit-dose technology, eliminates waste and cross-contamination concerns. The smaller size is more easily maneuvered in the mouth, while the NeedleTube™ mixing tip enables easy application down canals in second and third molars. Patient-friendly, small format is less threatening and more comfortable for sensitive patients. Comes in a pack of 10 nozzles.",,1,tissue-management,,https://www.centrixdental.com/minimix-nozzles.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Encore-DC-MiniMix.pdf,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/m/i/minimix-nozzles_910630_medium_1.png
Centrixdental, 310284,Centrixdental, 310284,NoCord-10-Pack ($299.99) REF 310284,"NoCord™ Wash Material is part of the NoCord™ VPS Introductory Kit and One-Step, Self-Retracting Impressioning System. NoCord Wash Material is the first wash material to incorporate a hemostatic agent to control bleeding and fluid flows. It is a low viscosity, light body VPS material that retracts the gingiva and stops fluid flow when the compressive action of the high viscosity, NoCord™ MegaBody™ Tray Material is applied.NoCord™ Wash also includes 15% alum (ammonium aluminum sulfate) as an astringent agent to control bleeding as a further measure to keep the site dry and to save steps and time. Having exposed the sub-gingival margin, NoCord Wash then cures with MegaBody Tray Material to provide a high detail, low shrinkage, clear, final impression.Kit (available in 2 or 10-pack) includes:NoCord Wash Material (50mL)SuperMixer™ Mixing Tip, Yellow Hub with 18 gauge green hub stainless steel tip (6 for 2 pack or 12 for 10 pack)Clinical Case Video",-Pack,10,impressioning,,https://www.centrixdental.com/nocord-wash-material.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/NoCord.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/9/9/997291_nocord_washcartridge_1.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/9/9/997291_nocord_washcartridge_1.jpg"
Centrixdental, 360092,Centrixdental, 360092,"LolliCaine-120 units, Mint ($70.99) REF 360092","LolliCaine is a Fast-acting 20% Benzocaine Gel that Tastes Great!LolliCaine is designed to provide fast, temporary relief during periodontal curettage, local injections, scaling, root planing and other dental procedures. Available in four flavors (Bubble Gum, Cherry, Mint, and Piña Colada), with no bitter aftertaste.Contains 20% benzocaine gelRapid onset plus great tastePerfect “take-home” pack to treat patients’ post-op discomfortAvailable in 4 flavors: Bubble Gum, Cherry, Mint, and Piña ColadaOur Packaging Helps Control Material Costs Our unique LolliPack packaging reduces cross-contamination and eliminates over-dosing waste.Unit-dose LolliPack:Eliminates unused gel - place LolliCaine on every tray and if not used it can get wiped clean and go back into inventoryEasy “take-home” treatment for post-op discomfortEliminates over-dose wasteEliminates cross-contaminationIdeal Applications:Prior to local anesthetic placementOn denture soresDuring rubber dam clamp placementDuring deep scaling or root planingHome care relief of oral lesions, prosthetics, orthodontic appliances and various dental procedure discomforts",,,oral-care-and-prevention,,https://www.centrixdental.com/lollicaine.html,https://www.centrixdental.com/media/wysiwyg/product-literature/LolliCaine.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/l/o/lollicaine_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/l/o/lollicaine_1.png"
Centrixdental, 360094,Centrixdental, 360094,"LolliCaine-120 units, Piña Colada ($70.99) REF 360094","LolliCaine is a Fast-acting 20% Benzocaine Gel that Tastes Great!LolliCaine is designed to provide fast, temporary relief during periodontal curettage, local injections, scaling, root planing and other dental procedures. Available in four flavors (Bubble Gum, Cherry, Mint, and Piña Colada), with no bitter aftertaste.Contains 20% benzocaine gelRapid onset plus great tastePerfect “take-home” pack to treat patients’ post-op discomfortAvailable in 4 flavors: Bubble Gum, Cherry, Mint, and Piña ColadaOur Packaging Helps Control Material Costs Our unique LolliPack packaging reduces cross-contamination and eliminates over-dosing waste.Unit-dose LolliPack:Eliminates unused gel - place LolliCaine on every tray and if not used it can get wiped clean and go back into inventoryEasy “take-home” treatment for post-op discomfortEliminates over-dose wasteEliminates cross-contaminationIdeal Applications:Prior to local anesthetic placementOn denture soresDuring rubber dam clamp placementDuring deep scaling or root planingHome care relief of oral lesions, prosthetics, orthodontic appliances and various dental procedure discomforts",,,oral-care-and-prevention,,https://www.centrixdental.com/lollicaine.html,https://www.centrixdental.com/media/wysiwyg/product-literature/LolliCaine.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/l/o/lollicaine_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/l/o/lollicaine_1_1.png"
